Code client;Nom client;adresse livraison;Latitude;Longitude
3966;RJ EVENTS TRAITEUR;58 HAMEAU DE CANTRAINE, 62190 LILLERS;50,567819;2,5089891
3943;DELLANDIS - CARREFOUR CONTACT HUCQUELIER;18 BIS RUE DE LA LONGEVILLE, 62650 HUCQUELIERS;50,5671559;1,9156824
2749;ATOUTIME - GAMM VERT LILLERS 038;RUE DES MARTYRS, 62190 LILLERS;50,5665086;2,4725126
1989;ETS STERIN - JARDINERIE STERIN;64 RUE DE LA HAYE, 62190 LILLERS;50,5660787;2,4745054
4349;COMMUNAUTE AGGLOMERATION BETHUNE BRUAY;7 RUE DE LA HAYE, 62190 LILLERS;50,5660787;2,4745054
4342;SOCIETE NOUVELLE CARLU;41 RUE D'AIRE, 62190 LILLERS;50,5660083;2,4761867
451295;DANVIN BENOIT;21 RUE DE LA CAVEE, 62960 LIGNY LES AIRE;50,565738;2,3420562
2201;STE CHASSE - MARCEL BRAQUART;15 RUE DE LA CAVEE, 62960 LIGNY LES AIRE;50,5657172;2,3420914
451118;THEVENIN MATHILDE;3 RUE DE LA TIRMANDE, 62960 LIGNY LES AIRE;50,5657172;2,3420914
2255;CLUB ST HUBERT DU NORD;STADE DU BRULE, 62190 LILLERS;50,5653393;2,4944657
1347;INSTITUT DEPARTEMENTAL ALBERT CALMETTE;ROUTE DE WIDEHEM, 62176 CAMIERS;50,5636506;1,6254699
4243;VAP ORIGIN'S LILLERS;28 PLACE ROGER SALENGRO, 62190 LILLERS;50,5634757;2,4806851
200933;EHPAD LES REMPARTS;14 RUE DE LA GARE, 62190 LILLERS;50,5625392;2,4796335
61384;COURCELLE LYSIANE PART.;RESIDENCE MARCEL CACHIN, 62190 LILLERS;50,560693;2,4707132
551647;FRITERIE ET PATATI FRETIN;32 RUE ALFRED COUSIN, 59273 FRETIN;50,5605848;3,134119
4308;FOOTBALL CLUB DE LILLERS;2 BIS RUE DU MARECHAL LECLERC, 62190 LILLERS;50,560337;2,481981
2378;MAIRIE DE LIGNY LES AIRE;8 RUE DE LA MAIRIE, 62960 LIGNY LES AIRE;50,5590255;2,3508862
4669;AU LONGCHAMP;131 RUE JEAN BAPTISTE LEBAS, 59273 FRETIN;50,5585499;3,1461252
2262;TEREOS FRANCE;100 RUE DE VERDUN, 62190 LILLERS;50,5578387;2,4938506
2263;TEREOS FRANCE;100 RUE DE VERDUN, 62190 LILLERS;50,5578387;2,4938506
3469;TEREOS FRANCE;100 RUE DE VERDUN, 62190 LILLERS;50,5578387;2,4938506
452501;VANPOUILLE CHRISTOPHE;10 IMPASSE VIGNACOURT, 62960 LIGNY LES AIRE;50,5578298;2,3452148
451691;VINCENT DAVID;6 RUE DU MOULIN, 62960 LIGNY LES AIRE;50,5561038;2,3429401
66401;LOMBART HENRI;60 RUE DU BOIS, 62190 AUCHY AU BOIS;50,555628;2,3706779
4703;ASSO FEDERATION COLOMBOPHILE FR;489 RUE SECHE, 62149 FESTUBERT;50,5555603;2,7620829
451304;DUBOIS VICTOR;1 IMPASSE ABEL DUBOIS, 62960 LIGNY LES AIRE;50,5552093;2,3458427
4573;CAP DES TERRITOIRES HAUTS DE FRANCE;ROUTE DE NOYELLES, 59113 SECLIN;50,5547829;3,0425382
2026;EPDSAE M.E.F. METROPOLE LILLE;5 RUE JOLIOT CURIE, 59113 SECLIN;50,553571;3,028944
4100;VITALREST - EHPAD GONNEHEM;480 RUE GODEFROY BAR, 62920 GONNEHEM;50,5529267;2,5843397
452142;GARAGE SCHON PERE ET FILS;41 BIS RUE D'HESDIN, 62960 WESTREHEM;50,5521067;2,3522675
451092;DELOBELLE JEROME;17 LE PARADIS, 62190 LESPESSES;50,5500235;2,4180604
4619;BEERS AND CO SECLIN - SAS BCS;52 RUE DE L'INDUSTRIE, 59113 SECLIN;50,549953;3,050762
450850;LESAFFRE KAREL;24 RUE D'HESDIN, 62960 WESTREHEM;50,5468202;2,3454855
451931;BOUCHERIE MORDACQ;30 RUE D'HESDIN, 62960 WESTREHEM;50,5463768;2,3456063
451669;PLAYOULT JEREMY;2 B RUE À L'EAU, 62960 WESTREHEM;50,5449426;2,3480434
4606;CAP DES TERRITOIRES HAUTS DE FRANCE;RUE DU CHAUFFOUR, 59710 ENNEVELIN;50,5435627;3,1032769
4068;LES CAVES DE GONDECOURT;1 RUE GERMAIN DELEBECQUE, 59147 GONDECOURT;50,542978;2,9842895
451285;LOMBART ROLANDE;179 RUE DE PERNES, 62190 AUCHY AU BOIS;50,5422765;2,3654251
451194;LECLERCQ EMILE;22 BIS RUE DE PERNES, 62190 AUCHY AU BOIS;50,5422765;2,3654251
450302;LECOCQ LAURENT;33 RUE DE PERNES, 62190 AUCHY AU BOIS;50,5422765;2,3654251
451491;ASSO COLOMBOPHILE LES RAPIDES;41 RUE DE PERNES, 62190 AUCHY AU BOIS;50,5422765;2,3654251
4890;LE RETRO REST PIZZERIA MR VANPOULLE;239 RUE FRANCOIS MITTERRAND, 62232 VENDIN LES BETHUNE;50,5419507;2,60839
4358;COMMUNAUTE AGGLOMERATION BETHUNE BRUAY;757 RUE JEAN ROSTAND, 62400 BETHUNE;50,5414883;2,6430537
4352;COMMUNAUTE AGGLOMERATION BETHUNE BRUAY;RUE PIERRE MENDES FRANCE, 62232 VENDIN LES BETHUNE;50,5402023;2,6063926
4599;CAP DES TERRITOIRES HAUTS DE FRANCE;69 ROUTE DE LILLE, 59480 LA BASSEE;50,5392314;2,8177015
3863;COPAINS COMME COCHONS SARL;775 RUE D'AIRE, 62400 BETHUNE;50,539096;2,628536
4610;LA FLUVIALE BETHUNOISE;45 RUE DU MONT SOREL, 62400 BETHUNE;50,538327;2,640989
3016;FEUTRIE BIO BETHUNE;147 RUE D'AIRE, 62400 BETHUNE;50,5367647;2,6363342
4614;SAS YATIL;775C RUE D'AIRE, 62400 BETHUNE;50,5367647;2,6363342
61685;YVELINE BERCHE PART.;313 RUE DU CAPITAINE COUSSETTE, 62232 ANNEZIN;50,5357759;2,6187833
450288;PENEZ PHILIPPE;7 BIS RUE DE LILLERS, 62190 AMES;50,5352305;2,4056008
200960;IME LE BEAU MARAIS;1749 RUE LUCIEN TRINEL, 62660 BEUVRY;50,534764;2,6755384
3568;CITE NOEL 2023;84 ALLEE DES JARDINS, 62400 BETHUNE;50,534384;2,644168
999507;ECHANTILLONS NICOLAS KUBIAK;84 ALLEE DES JARDINS, 62400 BETHUNE;50,534384;2,644168
3775;NK 62;84 ALLEE DES JARDINS, 62400 BETHUNE;50,534384;2,644168
4161;T'ES UN VRAI BETHUNOIS SI;159 RUE DE LA DELIVRANCE, 62400 BETHUNE;50,533098;2,63611
3635;POISSONNERIE LUDO;154 RUE SADI CARNOT, 62400 BETHUNE;50,533085;2,638761
4651;CONSEIL DEPARTEMENTAL DU PAS DE CALAIS;181 RUE FREDERIC JOLIOT CURIE, 62232 ANNEZIN;50,5324684;2,6079508
3538;SARL LNB - L'IMPREVU;199 RUE GAMBETTA, 62400 BETHUNE;50,5323492;2,6369656
4359;COMMUNAUTE AGGLOMERATION BETHUNE BRUAY;57 RUE D'OUVERT, 62138 VIOLAINES;50,5322454;2,7732966
4673;COMMUNAUTE AGGLOMERATION BETHUNE BRUAY;844 RUE D’ANNEZIN, 62400 BETHUNE;50,53193;2,625518
4332;LE CHATEAU DE BEAULIEU;5 BOULEVARD VICTOR HUGO, 62400 BETHUNE;50,531843;2,641603
450107;CUVILLIER CLEMENT;254 RUE JONQUILLES, 62260 FERFAY;50,5318097;2,4348811
3692;SIVOM COMMUNAUTE BETHUNOIS;RUE GEORGES GUYNEMER, 62400 BETHUNE;50,5316963;2,6295018
3690;SIVOM COMMUNAUTE BETHUNOIS;62 RUE GEORGES GUYNEMER, 62400 BETHUNE;50,531508;2,629493
451064;HOCHART OLIVIER;211 RUE D'HURIONVILLE, 62190 AMES;50,5313865;2,4309023
3597;AU P'TIT ANNEZINOIS;29 RUE DU GENERAL LECLERC, 62232 ANNEZIN;50,5312898;2,6202664
58180;RAHOUT DIDIER BETHUNE;48 GRAND PLACE, 62400 BETHUNE;50,531093;2,639882
4393;SBFC - STADE BETHUNOIS FOOTBALL;RUE FERNAND BAR, 62400 BETHUNE;50,5310737;2,6343057
2052;VILLE DE BETHUNE - THEATRE DE BETHUNE;RUE FERNAND BAR, 62400 BETHUNE;50,5310737;2,6343057
4037;THE GODNESS PUB;1 GRAND PLACE, 62400 BETHUNE;50,5309009;2,6385615
1618;LES CYCLISTES DU COEUR;54 RUE DU GENERAL DE GAULLE, 62157 ALLOUAGNE;50,530773;2,5080599
3362;RESTAURANT LA TABLE;38 GRAND PLACE, 62400 BETHUNE;50,530732;2,640211
3883;VILLE DE BETHUNE - MAIRIE;6 PLACE DU 4 SEPTEMBRE, 62400 BETHUNE;50,530489;2,638248
1694;EPDEF ARRAS;30 GRAND PLACE, 62400 BETHUNE;50,530457;2,639676
3441;VILLE DE BETHUNE - MAIRIE;PLACE DU 4 SEPTEMBRE 1944, 62400 BETHUNE;50,5304356;2,6382968
4417;SOIF DES METS;28 GRAND PLACE, 62400 BETHUNE;50,530385;2,639528
4277;ESPACE COMMUNICATION;21 RUE EDOUARD HERRIOT, 62400 BETHUNE;50,530243;2,640595
4281;GALAXY;21 RUE EDOUARD HERRIOT, 62400 BETHUNE;50,530243;2,640595
4278;LE JOURNAL;21 RUE EDOUARD HERRIOT, 62400 BETHUNE;50,530243;2,640595
453350;DUCROCQ T.P;271 BD DE LA REPUBLIQUE, 62232 ANNEZIN;50,5300917;2,5988283
4354;COMMUNAUTE AGGLOMERATION BETHUNE BRUAY;70 BOULEVARD DE LA REPUBLIQUE, 62232 ANNEZIN;50,5300917;2,5988283
676;LYCEE LOUIS BLARINGHEM;RUE DU 11 NOVEMBRE, 62400 BETHUNE;50,529742;2,6430857
201004;COLLEGE GEORGES SAND;43 RUE JEAN MACE, 62400 BETHUNE;50,5295167;2,6456174
3648;VILLE DE BETHUNE - MAIRIE;PLACE GEORGES CLEMENCEAU, 62400 BETHUNE;50,5292742;2,6408835
3583;VILLE DE BETHUNE - MAIRIE;RUE DE LILLE, 62400 BETHUNE;50,5280987;2,6427884
3617;VILLE DE BETHUNE - MAIRIE;318 RUE DE LILLE, 62400 BETHUNE;50,52696;2,646288
1871;GOLF PARK EXPLOITATION BETHUNE;11 RUE DU DOCTEUR DHENIN, 62400 BETHUNE;50,525953;2,627882
2593;LE ST PRY MR GONIN LAURENT ET ISABELLE;112 AVENUE DU MARECHAL JUIN, 62400 BETHUNE;50,525743;2,631606
3687;SIVOM COMMUNAUTE BETHUNOIS;660 RUE DE LILLE, 62400 BETHUNE;50,525233;2,65044
4715;SIVOM COMMUNAUTE BETHUNOIS;660 RUE DE LILLE, 62400 BETHUNE;50,525233;2,65044
452088;DEMANDRILLE STEPHAN;34 RUE D HURTEBISE, 62550 FONTAINE LES HERMANS;50,5248328;2,3443705
4566;LE COMPTOIR AU TOUQUET;49 RUE DE LONDRES, 62520 LE TOUQUET PARIS PLAGE;50,5241415;1,5847786
80280;SEGAFREDO ZANETTI FRANCE SAS;31 RUE SAINT JEAN, 62520 LE TOUQUET PARIS PLAGE;50,5238705;1,5849522
3499;MME ALIX PUNELLE;152 ALLEE DES MESANGES, 62520 LE TOUQUET PARIS PLAGE;50,5236555;1,5939625
98272;J.F.L DISTRIBUTION SARL;8 RUE PRINCIPALE, 62550 NEDONCHEL;50,5235925;2,3594132
3861;FACTORIA HDF;178 RUE DE LA FAIENCERIE, 62400 BETHUNE;50,523533;2,625376
4420;SIVOM COMMUNAUTE BETHUNOIS;8 RUE JULES WEPPE, 62660 BEUVRY;50,5226129;2,684496
1055;AUCHAN HYPERMARCHE SAS;483 RUE BENJAMIN MOLOISE, 62400 BETHUNE;50,5224587;2,6304807
4336;LE VILLAGE SUISSE RESTAURANT;52 AVENUE SAINT JEAN, 62520 LE TOUQUET PARIS PLAGE;50,5224224;1,5890215
200995;LYCEE SALVADOR ALLENDE;396 RUE DE L'UNIVERSITE, 62400 BETHUNE;50,5218934;2,6495772
3693;SIVOM COMMUNAUTE BETHUNOIS;BOULEVARD DE VARSOVIE, 62400 BETHUNE;50,5218891;2,6267042
3544;VILLE DE BETHUNE - LES SORBIERS;BOULEVARD DE VARSOVIE, 62400 BETHUNE;50,5218891;2,6267042
2229;PLAN B - SARL ADVENTURINE;106 BIS RUE DE METZ, 62520 LE TOUQUET PARIS PLAGE;50,5215569;1,5836863
3456;AU LION DE BAUVIN;16 RUE JULES GUESDE, 59221 BAUVIN;50,5214473;2,8892487
3975;AU TIGRE DE BAUVIN;16 RUE JULES GUESDE, 59221 BAUVIN;50,5214473;2,8892487
3689;SIVOM COMMUNAUTE BETHUNOIS - EHPAD CURIE;RUE JULES WEPPE, 62660 BEUVRY;50,5210946;2,6847662
201050;LYCEE POLYVALENT HOTELIER M. YOURCENAR;62 RUE ST EXUPERY, 62660 BEUVRY;50,5209082;2,6674281
54160;BRICHE RESTAURANT MARCHE EURL JMAB;33-35 RUE JEAN MONNET, 62520 LE TOUQUET;50,5206584;1,5821328
200991;LEGT ANDRE MALRAUX;790 RUE JULES MASSENET, 62400 BETHUNE;50,520116;2,6513313
3599;CSE LE TOUQUET HOTEL DE VILLE;BOULEVARD DALOZ, 62520 LE TOUQUET PARIS PLAGE;50,5195272;1,5861361
3790;LE FAR WEST;13 RUE VERTE, 62122 LABEUVRIERE;50,5195157;2,5539348
2046;LE NARVAL CAFE TABA-LOTO-PMU-PRESSE;36 RUE ARTHUR LAMENDIN, 62260 AUCHEL;50,5194545;2,4558976
201113;COLLEGE JEAN JAURES;1 AVENUE DU MONT LEVIN, 62630 ETAPLES;50,5193375;1,6427987
200682;EHPAD SAINT CAMILLE PHALEMPIN;RUE VICTOR HUGO, 59133 PHALEMPIN;50,5192627;3,016047
4478;SAS BOUCHERIE MACKE;94 ROUTE NATIONALE, 62138 AUCHY LES MINES;50,5190461;2,7874938
3548;VILLE DE BETHUNE - MAIRIE;RUE DE SCHWERTE, 62400 BETHUNE;50,5187596;2,6247105
201035;LYCEE POLYVALENT M. YOURCENAR;68 RUE ST EXUPERY, 62660 BEUVRY;50,5187367;2,662644
1568;LES ARCADES ------PASCAL;128 RUE DE METZ, 62520 LE TOUQUET PARIS PLAGE;50,5183255;1,5827969
2731;ATOUTIME - GAMM VERT ETAPLES 014;ROUTE DE BOULOGNE, 62630 ETAPLES;50,5182736;1,641786
4471;CARREFOUR MARKET ETAPLES;ROUTE DE BOULOGNE, 62630 ETAPLES;50,5182736;1,641786
3605;AUX DELICES DU SAUCISSON;22 RUE DE LA PLANQUETTE, 62138 AUCHY LES MINES;50,5177182;2,785658
2447;ATOUTIME - GAMM VERT BEUVRY 18;RUE MARGUERITE YOURCENAR, 62660 BEUVRY;50,5177111;2,670568
3647;VILLE DE BETHUNE - MAIRIE;AVENUE DE BRUXELLES, 62400 BETHUNE;50,5175198;2,6270061
1872;ESAT ATELIERS ARTESIENS;RUE DE L ABATTOIR, 62310 FRUGES;50,5170863;2,1487094
1664;BEDAGUE BOISSONS SAS RJ 04/2025;44 RUE LAMENDIN, 62660 BEUVRY;50,5162458;2,6869549
3905;VILLE DE BETHUNE - THEATRE MUNICIPAL;CHEMIN DU PARADIS, 62400 BETHUNE;50,5160021;2,6396826
10381;LYCEE HOTELIER;AVENUE DU CHATEAU, 62520 LE TOUQUET PARIS PLAGE;50,5157633;1,6046028
10382;LYCEE HOTELIER ACTIVITE PEDAGOGIQUE;AVENUE DU CHATEAU, 62520 LE TOUQUET PARIS PLAGE;50,5157633;1,6046028
200767;EHPAD SAINT CAMILLE PONT A MARCQ;164 RUE NATIONALE, 59710 PONT A MARCQ;50,5156791;3,1181603
1380;MAISON DE CURE MEDICALE LA MANAIE;RUE DES ALPES, 62260 AUCHEL;50,5156377;2,4847523
4574;FAN DU HIT CLUB;RUE JEAN JAURES, 62122 LAPUGNOY;50,5154507;2,5360539
200633;CENTRE HOSPIT. DE BETHUNE;RUE DELBECQUE, 62660 BEUVRY;50,5154196;2,6642809
3784;CENTRE HOSPITALIER ARROND. MONTREUIL;1 RUE DU GENERAL MARSILLIERE, 62630 ETAPLES;50,5133569;1,6496644
201100;COLLEGE MAXENCE VAN DER MEERSCH;52 AV DU COMMANDANT MAURICE SENESCHAL, 62520 LE TOUQUET PARIS PLAGE;50,5127203;1,6173387
4565;CAVESAVEURS SAS;PARC DU MOULIN, 62660 BEUVRY;50,5116939;2,6878917
3631;CAVE MARY;47 BOULEVARD LOUIS LESAGE, 62149 CAMBRIN;50,510971;2,7366684
4082;BRASSERIE THOUVENIN;54 RUE DU GENERAL DE GAULLE, 59242 CAPPELLE EN PEVELE;50,5108593;3,1717794
201033;COLLEGE SAINT EXUPERY;RUE DU 8 MAI 1945, 62138 DOUVRIN;50,5087623;2,8390981
451743;GALLET CHRISTIAN;21 ROUTE NATIONALE, 62260 CAUCHY A LA TOUR;50,5074473;2,4385462
80106;BRASSERIE HUYGHE SA;282 CHAUSSEE DE BRUXELLES, 9090 MELLE;50,5066092;4,4600665
3982;CARROSSERIE BETHUNOISE KLS;119 B RUE JEAN JAURES, 62131 VERQUIN;50,5063044;2,6488302
2006;CENTRE COMMUNAL D'ACTION SOCIALE;102 RUE LEON BLUM, 62260 AUCHEL;50,5061449;2,464703
4355;COMMUNAUTE AGGLOMERATION BETHUNE BRUAY;RUE LEON BLUM, 62260 AUCHEL;50,5061449;2,464703
200997;LYCEE PROF. FERNAND DEGRUGILLIER;1 BD EMILE BASLY, 62260 AUCHEL;50,5057543;2,4659053
4440;VITALREST LES ORCHIDEES;405 ROUTE NATIONALE, 62290 NOEUX LES MINES;50,5048428;2,6895821
200329;DAUTREMEPUIS PASCAL;2 RUE GUY MOLLET, 62113 VERQUIGNEUL;50,5046386;2,6663678
852263;MAIRIE AUCHEL;PLACE ANDRE MANCEY, 62260 AUCHEL;50,5040344;2,4672305
852255;MAIRIE AUCHEL MANIF DIVERSES;PLACE ANDRE MANCEY, 62260 AUCHEL;50,5040344;2,4672305
2172;MAIRIE AUCHEL - SALLE DES FETES;1 RUE DU 14 JUILLET, 62260 AUCHEL;50,5038924;2,4703187
4477;LE CLUB;43 RUE SERAPHIN CORDIER, 62260 AUCHEL;50,502961;2,4739913
56873;CHEZ GUSTIN - MME ANQUEZ;PLACE L'EGLISE, 62260 CAUCHY A LA TOUR;50,5027106;2,4547619
80130;BRASSERIE CAULIER;134 RUE DE SONDEVILLE, B7600 PERUWELZ;50,502331;3,587734
98860;COUPEZ ET CIE RJ 24092025;RUE DE SONDEVILLE 134, 7600 PÉRUWELZ;50,502331;3,587734
2396;AURELIEN DUMUR - BOUCHERIE CHEZ AURELIEN;23 RUE FLORENT EVRARD, 62260 AUCHEL;50,5020954;2,4789312
2511;ATOUTIME - GAMM VERT FRUGES 020;ZA DE LA PETITE DIMERIE, 62310 FRUGES;50,5020831;2,127996
58900;MAIRIE DE VERQUIGNEUL;RUE DE LA MAIRIE, 62113 VERQUIGNEUL;50,5018881;2,6652541
2011;MAIRIE AUCHEL SERVICE TECHNIQUE;RUE DU DOCTEUR LAENNEC, 62260 AUCHEL;50,5016589;2,475462
1953;MANOIR DES LYS - ROMAIN FORIEL;2 BOULEVARD DE LA PAIX, 62260 AUCHEL;50,5007459;2,4787806
2048;ECOLE MATERNELLE CHATEAUBRIAND;RUE GEORGES BERNARD, 62260 AUCHEL;50,5005742;2,4829599
3566;L'APOGEE;41 ROUTE NATIONALE, 62170 BREXENT ENOCQ;50,499327;1,6947489
820;CORA BRUAY LA BUISSIERE - BRM;1115 RUE DE LA LIBERATION, 62700 BRUAY LA BUISSIERE;50,4982853;2,581901
4694;L'ESTAFETTE D'OLIV;7 DOMAINE DES BRUYERES, 62131 VAUDRICOURT;50,4977705;2,6250969
56693;GUELTON JEAN CAFE - LES VARIETES;78 RUE JEAN JAURES, 62540 MARLES LES MINES;50,4973909;2,5011739
2465;ATOUTIME - GAMM VERT CARVIN 142;ROUTE DE MEURCHIN, 62220 CARVIN;50,4969355;2,9241196
2643;GROUPE HOSPITALIER SECLIN CARVIN;76 RUE SALVADOR ALLENDE, 62220 CARVIN;50,4964849;2,9593426
3357;GROUPE HOSPITALIER SECLIN CARVIN;76 RUE SALVADOR ALLENDE, 62220 CARVIN;50,4964849;2,9593426
200589;GROUPE HOSPITALIER SECLIN CARVIN;76 RUE SALVADOR ALLENDE, 62220 CARVIN;50,4964849;2,9593426
451667;COLLIER MICHEL;334 RUE DE BAILLEUL, 62550 SACHIN;50,4964015;2,3770538
200538;FPA MAIRIE DE WINGLES;RUE DES CRENEAUX, 62410 WINGLES;50,4960869;2,8578865
201036;COLLEGE LEONARD DE VINCI;CONTOUR BUQUEUX, 62220 CARVIN;50,4956971;2,9778784
4181;GROUPE HOSPITALIER SECLIN CARVIN;RUE LEONIE STIENNE, 62220 CARVIN;50,4953425;2,9632682
3511;NOS BELLES RESTAUREES;RUE DE LA LAWE, 62700 BRUAY LA BUISSIERE;50,4940697;2,5520296
413;CAMPUS DES METIERS DES TRAVAUX PUBLICS;1409 RUE D'AIRE - BP 62, 62700 BRUAY LA BUISSIERE;50,4937772;2,5490825
56907;B&B HOTEL BETHUNE BRUAY LA BUISSIERE;RUE ERIC TABARLY, 62700 BRUAY LA BUISSIERE;50,4937048;2,5725736
3896;EPDEF ARRAS;525 RUE DES RESISTANTS, 62980 NOYELLES LES VERMELLES;50,4922578;2,726713
201228;O-I FRANCE SAS;RUE DE L'ELECTROLYSE, 62410 WINGLES;50,4902402;2,8623811
2790;FOYER NORGUET;176 RUE DES CHARITABLES, 62700 BRUAY LA BUISSIERE;50,489703;2,5642446
4225;IME JEANNETTE PRIN - LA VIE ACTIVE;9 RUE DU MOULIN, 62470 CALONNE RICOUART;50,4885488;2,4829682
201022;COLLEGE DU BELLIMONT;CHEMIN FORESTEL, 62550 PERNES;50,4878533;2,4047639
4357;COMMUNAUTE AGGLOMERATION BETHUNE BRUAY;RUE LAVOISIER, 62290 NOEUX LES MINES;50,4871509;2,6725653
201028;LYCEE PROF. PIERRE MENDES FRANCE;RUE DE SAINT OMER, 62700 BRUAY LA BUISSIERE;50,4859714;2,5353989
2683;ATOUTIME - GAMM VERT CUCQ;695 AVENUE FRANCOIS GODIN, 62780 CUCQ;50,4859032;1,6161232
2686;ATOUTIME - PRISE DIRECT CUCQ;739 AVENUE FRANCOIS GODIN, 62780 CUCQ;50,4859032;1,6161232
99010;IBB;ZI DU CHATEAU, 62220 CARVIN;50,4855478;2,9597857
700054;SOMON OLIVIER SARL;46 RUE PASTEUR, 62410 BENIFONTAINE;50,4848764;2,8294207
61047;ECO BOIS NORD SARL;2 AVENUE DE LA PAIX, 62980 NOYELLES LES VERMELLES;50,4845197;2,7247337
451199;COLLIER JULES;15 GRAND PLACE, 62550 PERNES;50,4840343;2,4106928
1379;UNITE LOCALE DE SOINS LA ROSERAIE;199 RUE CAUDRON, 62700 BRUAY LA BUISSIERE;50,4836286;2,5490087
2534;ATOUTIME - GAMM VERT PERNES 004;AVENUE KENNEDY, 62550 PERNES;50,4833627;2,4048888
2483;LE MEMORIAL - SNC VALPAS;537 RUE VICTOR HUGO, 62700 BRUAY LA BUISSIERE;50,4830975;2,5287883
4533;STP SERVICES;RUE DE LA GARE, 62470 CALONNE RICOUART;50,4827719;2,4811017
4298;TEREOS FRANCE;18 ROUTE NATIONALE, 62170 ATTIN;50,4816003;1,7627834
2556;ATOUTIME - GAMM VERT ATTIN 094;5 ROUTE NATIONALE, 62170 ATTIN;50,4816003;1,7627834
4456;LE MAGNOLIA;1162 BOULEVARD EDMOND LABRASSE, 62780 STELLA;50,4807304;1,5852473
4609;STELLA MARIS;376 CHEMIN DU BAILLARQUET, 62780 CUCQ;50,4804047;1,6072888
56847;COMPAGNON M.C. COMMERCE;94 RUE D'AMONT, 62700 BRUAY LA BUISSIERE;50,4801999;2,5345432
4494;LEVIDENCE;333 RUE NATIONALE, 62290 NOEUX LES MINES;50,4799549;2,6642456
1048;SIVOM COMMUNAUTE DU BRUAYSIS;6 F RUE ANATOLE FRANCE, 62470 CAMBLAIN CHATELAIN;50,4792792;2,4549414
4586;LA CABANE D'EDMOND;2873 BOULEVARD DE FRANCE, 62780 STELLA;50,4790694;1,5867375
4351;COMMUNAUTE AGGLOMERATION BETHUNE BRUAY;138 BIS RUE LEON BLUM, 62290 NOEUX LES MINES;50,4783138;2,6746447
2457;ATOUTIME - GAMM VERT ORCHIES 010;ZA DE L'EUROPE, 59310 ORCHIES;50,4771132;3,2354695
3889;LES MASCOTTES DE TIMEO;RUE LEON BLUM, 62290 NOEUX LES MINES;50,476147;2,6928548
3891;OFFICE CULTUREL NOEUX;RUE LEON BLUM, 62290 NOEUX LES MINES;50,476147;2,6928548
851788;LE RALLYE - MR SENEZ;5 RUE DU GENERAL DE GAULLE, 62880 PONT A VENDIN;50,4757582;2,8895688
2627;COMMUNAUTE AGGLOMERATION BETHUNE BRUAY;AVENUE DU LAC, 62290 NOEUX LES MINES;50,4755865;2,6782794
4681;CAP DES TERRITOIRES HAUTS DE FRANCE;2 RUE DES CAPUCINES, 59310 ORCHIES;50,4751847;3,2485268
451205;MR JOEL TOURSEL;16 RUE DE CAMBLAIN, 62550 MAREST;50,4749898;2,419444
3562;CCAS D'HAILLICOURT;2 PLACE JEAN JAURES, 62940 HAILLICOURT;50,474656;2,5842724
1877;MAIRIE D'HAILLICOURT;2 PLACE JEAN JAURES, 62940 HAILLICOURT;50,474656;2,5842724
201155;RESIDENCE MARGUERITE DE FLANDRE;2 RUE DE LA POTERNE, 59310 ORCHIES;50,4742479;3,2450017
4450;LE CLOS D'HAILLICOURT - CODE CPT;36 RUE DU 1ER MAI, 62940 HAILLICOURT;50,4739315;2,5813733
4258;CLUB A.L.P.H;RUE DU 1ER MAI, 62940 HAILLICOURT;50,4739315;2,5813733
2996;CAFE AUX AMIS;338 RUE JULES GUESDE, 62700 BRUAY LA BUISSIERE;50,4738724;2,5560834
4426;MAIRIE DE DIVION;1 RUE PASTEUR, 62460 DIVION;50,472982;2,5040529
3831;AMICALE PERSONNEL COMMUNAL DIVION;PLACE DES MARTYRS, 62460 DIVION;50,4726921;2,5053351
4429;CREATIQ;9 BOULEVARD DES PLATANES, 62670 MAZINGARBE;50,4726491;2,7236221
4094;SIVOM COMMUNAUTE BRUAYSIS;RUE DE BIR HAKEIM, 62940 HAILLICOURT;50,4725296;2,5849653
4659;LE MANOIR ORCHIES;17 ROUTE DE SECLIN, 59310 ORCHIES;50,4724545;3,2245128
201002;LYCEE POLYVALENT D'ARTOIS;RUE JULES MOUSSERON BP 90035, 62290 NOEUX LES MINES;50,472077;2,6599502
2656;SNC LE CHIQUITO;2 AVENUE AUGUSTIN FLAMENT, 62700 BRUAY LA BUISSIERE;50,4712825;2,5549779
200543;ECOLE STE HENRIETTE;9 RUE ERNEST RENAN, 62590 OIGNIES;50,4692243;2,9936013
2252;RESIDENCE AUTONOMIE HENRI HERMANT;9 RUE PIERRE BACHELET, 62460 DIVION;50,4688973;2,5032573
1172;CONSEIL DEP PAS DE CALAIS;330 RUE DE LA PERELLE, 62620 RUITZ;50,4674249;2,6052433
855181;CARREFOUR FRANCE;RUE FRERES LUMIERE, 62880 VENDIN LE VIEIL;50,4668803;2,8370075
1883;VEHICULES MILITAIRES DE L'ARTOIS;RUE DE LA LAMPISTERIE, 62940 HAILLICOURT;50,4658959;2,5650333
3414;LA PLUME NOEUXOISE;36 RUE DU CONGO, 62290 NOEUX LES MINES;50,4657142;2,6765623
2191;SOLERA WINE - VINOPHILIE;2 RUE DU GRAND SERMON, 62170 MONTREUIL SUR MER;50,4656061;1,7618679
